,dt,dt_iso_x,city_id_x,temp_x,temp_min_x,temp_max_x,pressure_x,humidity_x,wind_speed_x,wind_deg_x,weather_id_x,weather_main_x,weather_description_x,weather_icon_x,dt_iso_y,city_id_y,temp_y,temp_min_y,temp_max_y,pressure_y,humidity_y,wind_speed_y,wind_deg_y,weather_id_y,weather_main_y,weather_description_y,weather_icon_y
109,1515002400,2018-01-03 18:00:00 +0000 UTC,4887398,264.69,264.15,265.15,1018,67,5,300,721,Haze,haze,50d,2018-01-03 18:00:00 +0000 UTC,4887398,264.69,264.15,265.15,1018,67,5,300,701,Mist,mist,50d
110,1515002400,2018-01-03 18:00:00 +0000 UTC,4887398,264.69,264.15,265.15,1018,67,5,300,721,Haze,haze,50d,2018-01-03 18:00:00 +0000 UTC,4887398,264.69,264.15,265.15,1018,67,5,300,721,Haze,haze,50d
111,1515006000,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,600,Snow,light snow,13d,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,600,Snow,light snow,13d
112,1515006000,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,600,Snow,light snow,13d,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,721,Haze,haze,50d
113,1515006000,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,721,Haze,haze,50d,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,600,Snow,light snow,13d
114,1515006000,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,721,Haze,haze,50d,2018-01-03 19:00:00 +0000 UTC,4887398,264.87,264.15,266.15,1018,62,5,270,721,Haze,haze,50d
115,1515009600,2018-01-03 20:00:00 +0000 UTC,4887398,264.6,263.15,266.15,1018,52,7,290,600,Snow,light snow,13d,2018-01-03 20:00:00 +0000 UTC,4887398,264.6,263.15,266.15,1018,52,7,290,600,Snow,light snow,13d
116,1515013200,2018-01-03 21:00:00 +0000 UTC,4887398,264.32,263.15,265.15,1018,61,7,290,601,Snow,snow,13d,2018-01-03 21:00:00 +0000 UTC,4887398,264.32,263.15,265.15,1018,61,7,290,601,Snow,snow,13d
117,1515016800,2018-01-03 22:00:00 +0000 UTC,4887398,263.96,262.15,265.15,1019,57,7,290,721,Haze,haze,50d,2018-01-03 22:00:00 +0000 UTC,4887398,263.96,262.15,265.15,1019,57,7,290,721,Haze,haze,50d
118,1515020400,2018-01-03 23:00:00 +0000 UTC,4887398,263.43,262.15,265.15,1020,66,3,300,721,Haze,haze,50n,2018-01-03 23:00:00 +0000 UTC,4887398,263.43,262.15,265.15,1020,66,3,300,721,Haze,haze,50n
119,1515024000,2018-01-04 00:00:00 +0000 UTC,4887398,262.51,260.15,264.15,1021,56,5,300,803,Clouds,broken clouds,04n,2018-01-04 00:00:00 +0000 UTC,4887398,262.51,260.15,264.15,1021,56,5,300,803,Clouds,broken clouds,04n
120,1515027600,2018-01-04 01:00:00 +0000 UTC,4887398,262.24,261.15,264.15,1022,56,5,300,600,Snow,light snow,13n,2018-01-04 01:00:00 +0000 UTC,4887398,262.24,261.15,264.15,1022,56,5,300,600,Snow,light snow,13n
121,1515031200,2018-01-04 02:00:00 +0000 UTC,4887398,261.65,259.15,264.15,1022,56,7,310,600,Snow,light snow,13n,2018-01-04 02:00:00 +0000 UTC,4887398,261.65,259.15,264.15,1022,56,7,310,600,Snow,light snow,13n
122,1515034800,2018-01-04 03:00:00 +0000 UTC,4887398,261.06,258.15,264.15,1022,61,4,290,600,Snow,light snow,13n,2018-01-04 03:00:00 +0000 UTC,4887398,261.06,258.15,264.15,1022,61,4,290,600,Snow,light snow,13n
123,1515038400,2018-01-04 04:00:00 +0000 UTC,4887398,260.4599844,256.15,264.15,1022,61,6,300,804,Clouds,overcast clouds,04n,2018-01-04 04:00:00 +0000 UTC,4887398,260.4599844,256.15,264.15,1022,61,6,300,804,Clouds,overcast clouds,04n
124,1515042000,2018-01-04 05:00:00 +0000 UTC,4887398,259.5400156,256.15,262.15,1022,61,4,290,721,Haze,haze,50n,2018-01-04 05:00:00 +0000 UTC,4887398,259.5400156,256.15,262.15,1022,61,4,290,721,Haze,haze,50n
125,1515045600,2018-01-04 06:00:00 +0000 UTC,4887398,259.15,256.15,262.15,1023,60,4,280,600,Snow,light snow,13n,2018-01-04 06:00:00 +0000 UTC,4887398,259.15,256.15,262.15,1023,60,4,280,600,Snow,light snow,13n
126,1515049200,2018-01-04 07:00:00 +0000 UTC,4887398,258.4500156,255.15,262.15,1023,60,4,280,600,Snow,light snow,13n,2018-01-04 07:00:00 +0000 UTC,4887398,258.4500156,255.15,262.15,1023,60,4,280,600,Snow,light snow,13n
127,1515052800,2018-01-04 08:00:00 +0000 UTC,4887398,258.03,255.15,262.15,1023,60,5,280,600,Snow,light snow,13n,2018-01-04 08:00:00 +0000 UTC,4887398,258.03,255.15,262.15,1023,60,5,280,600,Snow,light snow,13n
128,1515056400,2018-01-04 09:00:00 +0000 UTC,4887398,257.0199844,255.15,259.15,1023,60,4,290,800,Clear,sky is clear,01n,2018-01-04 09:00:00 +0000 UTC,4887398,257.0199844,255.15,259.15,1023,60,4,290,800,Clear,sky is clear,01n
129,1515060000,2018-01-04 10:00:00 +0000 UTC,4887398,256.5799844,255.15,258.15,1024,65,3,280,800,Clear,sky is clear,01n,2018-01-04 10:00:00 +0000 UTC,4887398,256.5799844,255.15,258.15,1024,65,3,280,800,Clear,sky is clear,01n
130,1515063600,2018-01-04 11:00:00 +0000 UTC,4887398,256.03,254.15,258.15,1024,71,3,320,800,Clear,sky is clear,01n,2018-01-04 11:00:00 +0000 UTC,4887398,256.03,254.15,258.15,1024,71,3,320,800,Clear,sky is clear,01n
131,1515067200,2018-01-04 12:00:00 +0000 UTC,4887398,255.69,254.15,257.15,1024,65,4,290,801,Clouds,few clouds,02n,2018-01-04 12:00:00 +0000 UTC,4887398,255.69,254.15,257.15,1024,65,4,290,801,Clouds,few clouds,02n
132,1515070800,2018-01-04 13:00:00 +0000 UTC,4887398,255.35,253.15,257.15,1025,77,2,300,800,Clear,sky is clear,01n,2018-01-04 13:00:00 +0000 UTC,4887398,255.35,253.15,257.15,1025,77,2,300,800,Clear,sky is clear,01n
133,1515074400,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,600,Snow,light snow,13d,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,600,Snow,light snow,13d
134,1515074400,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,600,Snow,light snow,13d,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,701,Mist,mist,50d
135,1515074400,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,701,Mist,mist,50d,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,600,Snow,light snow,13d
136,1515074400,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,701,Mist,mist,50d,2018-01-04 14:00:00 +0000 UTC,4887398,255.43,252.15,259.15,1025,71,3,330,701,Mist,mist,50d
137,1515078000,2018-01-04 15:00:00 +0000 UTC,4887398,255.58,254.15,258.15,1025,71,7,290,802,Clouds,scattered clouds,03d,2018-01-04 15:00:00 +0000 UTC,4887398,255.58,254.15,258.15,1025,71,7,290,802,Clouds,scattered clouds,03d
138,1515081600,2018-01-04 16:00:00 +0000 UTC,4887398,257.10998440000003,253.15,261.15,1026,71,5,290,600,Snow,light snow,13d,2018-01-04 16:00:00 +0000 UTC,4887398,257.10998440000003,253.15,261.15,1026,71,5,290,600,Snow,light snow,13d
139,1515085200,2018-01-04 17:00:00 +0000 UTC,4887398,258.7600156,255.15,262.15,1026,61,5,280,601,Snow,snow,13d,2018-01-04 17:00:00 +0000 UTC,4887398,258.7600156,255.15,262.15,1026,61,5,280,601,Snow,snow,13d
140,1515088800,2018-01-04 18:00:00 +0000 UTC,4887398,259.64001559999997,256.15,262.15,1025,66,4,310,800,Clear,sky is clear,01d,2018-01-04 18:00:00 +0000 UTC,4887398,259.64001559999997,256.15,262.15,1025,66,4,310,800,Clear,sky is clear,01d
141,1515092400,2018-01-04 19:00:00 +0000 UTC,4887398,261.2399844,259.15,264.15,1025,47,7,330,600,Snow,light snow,13d,2018-01-04 19:00:00 +0000 UTC,4887398,261.2399844,259.15,264.15,1025,47,7,330,600,Snow,light snow,13d
142,1515096000,2018-01-04 20:00:00 +0000 UTC,4887398,261.4500156,260.15,264.15,1025,47,6,290,600,Snow,light snow,13d,2018-01-04 20:00:00 +0000 UTC,4887398,261.4500156,260.15,264.15,1025,47,6,290,600,Snow,light snow,13d
143,1515099600,2018-01-04 21:00:00 +0000 UTC,4887398,261.43,259.15,264.15,1025,51,4,320,800,Clear,sky is clear,01d,2018-01-04 21:00:00 +0000 UTC,4887398,261.43,259.15,264.15,1025,51,4,320,800,Clear,sky is clear,01d
144,1515103200,2018-01-04 22:00:00 +0000 UTC,4887398,261.3299844,259.15,264.15,1025,43,4,290,801,Clouds,few clouds,02d,2018-01-04 22:00:00 +0000 UTC,4887398,261.3299844,259.15,264.15,1025,43,4,290,801,Clouds,few clouds,02d
145,1515106800,2018-01-04 23:00:00 +0000 UTC,4887398,260.2300156,257.15,262.15,1026,46,4,290,801,Clouds,few clouds,02n,2018-01-04 23:00:00 +0000 UTC,4887398,260.2300156,257.15,262.15,1026,46,4,290,801,Clouds,few clouds,02n
146,1515110400,2018-01-05 00:00:00 +0000 UTC,4887398,259.56,257.15,262.15,1026,55,5,290,801,Clouds,few clouds,02n,2018-01-05 00:00:00 +0000 UTC,4887398,259.56,257.15,262.15,1026,55,5,290,801,Clouds,few clouds,02n
147,1515114000,2018-01-05 01:00:00 +0000 UTC,4887398,258.7600156,255.15,262.15,1026,55,5,280,801,Clouds,few clouds,02n,2018-01-05 01:00:00 +0000 UTC,4887398,258.7600156,255.15,262.15,1026,55,5,280,801,Clouds,few clouds,02n
148,1515117600,2018-01-05 02:00:00 +0000 UTC,4887398,258.2600156,255.15,261.15,1026,60,6,280,801,Clouds,few clouds,02n,2018-01-05 02:00:00 +0000 UTC,4887398,258.2600156,255.15,261.15,1026,60,6,280,801,Clouds,few clouds,02n
149,1515121200,2018-01-05 03:00:00 +0000 UTC,4887398,257.34,254.15,259.15,1026,60,6,280,801,Clouds,few clouds,02n,2018-01-05 03:00:00 +0000 UTC,4887398,257.34,254.15,259.15,1026,60,6,280,801,Clouds,few clouds,02n
150,1515124800,2018-01-05 04:00:00 +0000 UTC,4887398,256.64001559999997,253.15,259.15,1026,60,4,280,801,Clouds,few clouds,02n,2018-01-05 04:00:00 +0000 UTC,4887398,256.64001559999997,253.15,259.15,1026,60,4,280,801,Clouds,few clouds,02n
151,1515128400,2018-01-05 05:00:00 +0000 UTC,4887398,256.66,254.15,260.15,1027,65,4,280,600,Snow,light snow,13n,2018-01-05 05:00:00 +0000 UTC,4887398,256.66,254.15,260.15,1027,65,4,280,600,Snow,light snow,13n
152,1515132000,2018-01-05 06:00:00 +0000 UTC,4887398,255.32,251.15,259.15,1026,60,4,270,721,Haze,haze,50n,2018-01-05 06:00:00 +0000 UTC,4887398,255.32,251.15,259.15,1026,60,4,270,721,Haze,haze,50n
153,1515135600,2018-01-05 07:00:00 +0000 UTC,4887398,254.77,249.15,259.15,1026,60,4,270,800,Clear,sky is clear,01n,2018-01-05 07:00:00 +0000 UTC,4887398,254.77,249.15,259.15,1026,60,4,270,800,Clear,sky is clear,01n
154,1515139200,2018-01-05 08:00:00 +0000 UTC,4887398,254.94,251.15,257.15,1027,71,3,260,800,Clear,sky is clear,01n,2018-01-05 08:00:00 +0000 UTC,4887398,254.94,251.15,257.15,1027,71,3,260,800,Clear,sky is clear,01n
155,1515142800,2018-01-05 09:00:00 +0000 UTC,4887398,254.06,249.15,257.15,1027,70,4,270,800,Clear,sky is clear,01n,2018-01-05 09:00:00 +0000 UTC,4887398,254.06,249.15,257.15,1027,70,4,270,800,Clear,sky is clear,01n
156,1515146400,2018-01-05 10:00:00 +0000 UTC,4887398,254.55,251.15,256.15,1027,70,4,270,800,Clear,sky is clear,01n,2018-01-05 10:00:00 +0000 UTC,4887398,254.55,251.15,256.15,1027,70,4,270,800,Clear,sky is clear,01n
157,1515150000,2018-01-05 11:00:00 +0000 UTC,4887398,254.55,251.15,256.15,1027,70,6,270,800,Clear,sky is clear,02n,2018-01-05 11:00:00 +0000 UTC,4887398,254.55,251.15,256.15,1027,70,6,270,800,Clear,sky is clear,02n
158,1515153600,2018-01-05 12:00:00 +0000 UTC,4887398,254.36,251.15,256.15,1028,70,3,280,800,Clear,sky is clear,02n,2018-01-05 12:00:00 +0000 UTC,4887398,254.36,251.15,256.15,1028,70,3,280,800,Clear,sky is clear,02n
159,1515157200,2018-01-05 13:00:00 +0000 UTC,4887398,254.15,252.15,256.15,1028,70,4,290,801,Clouds,few clouds,02n,2018-01-05 13:00:00 +0000 UTC,4887398,254.15,252.15,256.15,1028,70,4,290,801,Clouds,few clouds,02n
160,1515160800,2018-01-05 14:00:00 +0000 UTC,4887398,254.55,251.15,256.15,1028,64,6,280,801,Clouds,few clouds,02d,2018-01-05 14:00:00 +0000 UTC,4887398,254.55,251.15,256.15,1028,64,6,280,801,Clouds,few clouds,02d
161,1515164400,2018-01-05 15:00:00 +0000 UTC,4887398,254.96,252.15,256.15,1029,70,3,310,800,Clear,sky is clear,01d,2018-01-05 15:00:00 +0000 UTC,4887398,254.96,252.15,256.15,1029,70,3,310,800,Clear,sky is clear,01d
162,1515168000,2018-01-05 16:00:00 +0000 UTC,4887398,256.94,255.15,259.15,1029,55,7,290,802,Clouds,scattered clouds,03d,2018-01-05 16:00:00 +0000 UTC,4887398,256.94,255.15,259.15,1029,55,7,290,802,Clouds,scattered clouds,03d
163,1515171600,2018-01-05 17:00:00 +0000 UTC,4887398,258.7399844,257.15,261.15,1030,51,5,290,721,Haze,haze,50d,2018-01-05 17:00:00 +0000 UTC,4887398,258.7399844,257.15,261.15,1030,51,5,290,721,Haze,haze,50d
164,1515175200,2018-01-05 18:00:00 +0000 UTC,4887398,259.85,258.15,261.15,1029,55,4,310,721,Haze,haze,50d,2018-01-05 18:00:00 +0000 UTC,4887398,259.85,258.15,261.15,1029,55,4,310,721,Haze,haze,50d
165,1515178800,2018-01-05 19:00:00 +0000 UTC,4887398,260.65,259.15,262.15,1029,55,4,310,800,Clear,sky is clear,01d,2018-01-05 19:00:00 +0000 UTC,4887398,260.65,259.15,262.15,1029,55,4,310,800,Clear,sky is clear,01d
166,1515182400,2018-01-05 20:00:00 +0000 UTC,4887398,260.78,259.15,262.15,1029,55,5,300,800,Clear,sky is clear,01d,2018-01-05 20:00:00 +0000 UTC,4887398,260.78,259.15,262.15,1029,55,5,300,800,Clear,sky is clear,01d
167,1515186000,2018-01-05 21:00:00 +0000 UTC,4887398,260.75,259.15,262.15,1030,51,4,310,800,Clear,sky is clear,01d,2018-01-05 21:00:00 +0000 UTC,4887398,260.75,259.15,262.15,1030,51,4,310,800,Clear,sky is clear,01d
168,1515189600,2018-01-05 22:00:00 +0000 UTC,4887398,260.78,259.15,262.15,1030,39,4,300,801,Clouds,few clouds,02d,2018-01-05 22:00:00 +0000 UTC,4887398,260.78,259.15,262.15,1030,39,4,300,801,Clouds,few clouds,02d
169,1515193200,2018-01-05 23:00:00 +0000 UTC,4887398,260.2399844,258.15,262.15,1031,43,4,290,801,Clouds,few clouds,02n,2018-01-05 23:00:00 +0000 UTC,4887398,260.2399844,258.15,262.15,1031,43,4,290,801,Clouds,few clouds,02n
170,1515196800,2018-01-06 00:00:00 +0000 UTC,4887398,259.4500156,257.15,261.15,1031,46,5,280,801,Clouds,few clouds,02n,2018-01-06 00:00:00 +0000 UTC,4887398,259.4500156,257.15,261.15,1031,46,5,280,801,Clouds,few clouds,02n
171,1515200400,2018-01-06 01:00:00 +0000 UTC,4887398,258.5400156,256.15,260.15,1031,46,4,290,801,Clouds,few clouds,02n,2018-01-06 01:00:00 +0000 UTC,4887398,258.5400156,256.15,260.15,1031,46,4,290,801,Clouds,few clouds,02n
172,1515204000,2018-01-06 02:00:00 +0000 UTC,4887398,257.9500156,255.15,260.15,1032,55,5,280,801,Clouds,few clouds,02n,2018-01-06 02:00:00 +0000 UTC,4887398,257.9500156,255.15,260.15,1032,55,5,280,801,Clouds,few clouds,02n
173,1515207600,2018-01-06 03:00:00 +0000 UTC,4887398,257.34,255.15,259.15,1033,55,5,280,801,Clouds,few clouds,02n,2018-01-06 03:00:00 +0000 UTC,4887398,257.34,255.15,259.15,1033,55,5,280,801,Clouds,few clouds,02n
174,1515211200,2018-01-06 04:00:00 +0000 UTC,4887398,256.75,254.15,259.15,1033,55,3,290,801,Clouds,few clouds,02n,2018-01-06 04:00:00 +0000 UTC,4887398,256.75,254.15,259.15,1033,55,3,290,801,Clouds,few clouds,02n
175,1515214800,2018-01-06 05:00:00 +0000 UTC,4887398,256.43,252.15,259.15,1033,55,3,290,800,Clear,sky is clear,01n,2018-01-06 05:00:00 +0000 UTC,4887398,256.43,252.15,259.15,1033,55,3,290,800,Clear,sky is clear,01n
176,1515218400,2018-01-06 06:00:00 +0000 UTC,4887398,256.0199844,253.15,259.15,1033,54,3,280,800,Clear,sky is clear,01n,2018-01-06 06:00:00 +0000 UTC,4887398,256.0199844,253.15,259.15,1033,54,3,280,800,Clear,sky is clear,01n
177,1515222000,2018-01-06 07:00:00 +0000 UTC,4887398,255.92,252.15,259.15,1033,59,3,280,800,Clear,sky is clear,01n,2018-01-06 07:00:00 +0000 UTC,4887398,255.92,252.15,259.15,1033,59,3,280,800,Clear,sky is clear,01n
178,1515225600,2018-01-06 08:00:00 +0000 UTC,4887398,255.81,251.15,259.15,1034,59,3,280,800,Clear,sky is clear,01n,2018-01-06 08:00:00 +0000 UTC,4887398,255.81,251.15,259.15,1034,59,3,280,800,Clear,sky is clear,01n
179,1515229200,2018-01-06 09:00:00 +0000 UTC,4887398,255.48,252.15,259.15,1034,59,2,270,800,Clear,sky is clear,01n,2018-01-06 09:00:00 +0000 UTC,4887398,255.48,252.15,259.15,1034,59,2,270,800,Clear,sky is clear,01n
180,1515232800,2018-01-06 10:00:00 +0000 UTC,4887398,254.81,252.15,257.15,1035,64,3,270,800,Clear,sky is clear,01n,2018-01-06 10:00:00 +0000 UTC,4887398,254.81,252.15,257.15,1035,64,3,270,800,Clear,sky is clear,01n
181,1515236400,2018-01-06 11:00:00 +0000 UTC,4887398,254.48,249.15,257.15,1035,59,4,270,800,Clear,sky is clear,02n,2018-01-06 11:00:00 +0000 UTC,4887398,254.48,249.15,257.15,1035,59,4,270,800,Clear,sky is clear,02n
182,1515240000,2018-01-06 12:00:00 +0000 UTC,4887398,253.54,248.15,257.15,1035,64,2,290,800,Clear,sky is clear,02n,2018-01-06 12:00:00 +0000 UTC,4887398,253.54,248.15,257.15,1035,64,2,290,800,Clear,sky is clear,02n
183,1515243600,2018-01-06 13:00:00 +0000 UTC,4887398,254.15,248.15,256.15,1035,64,3,270,801,Clouds,few clouds,02n,2018-01-06 13:00:00 +0000 UTC,4887398,254.15,248.15,256.15,1035,64,3,270,801,Clouds,few clouds,02n
184,1515247200,2018-01-06 14:00:00 +0000 UTC,4887398,254.15,252.15,256.15,1036,70,4,280,801,Clouds,few clouds,02d,2018-01-06 14:00:00 +0000 UTC,4887398,254.15,252.15,256.15,1036,70,4,280,801,Clouds,few clouds,02d
185,1515250800,2018-01-06 15:00:00 +0000 UTC,4887398,255.01,252.15,257.15,1036,65,4,270,801,Clouds,few clouds,02d,2018-01-06 15:00:00 +0000 UTC,4887398,255.01,252.15,257.15,1036,65,4,270,801,Clouds,few clouds,02d
186,1515254400,2018-01-06 16:00:00 +0000 UTC,4887398,257.0100156,254.15,260.15,1037,65,3,310,800,Clear,sky is clear,01d,2018-01-06 16:00:00 +0000 UTC,4887398,257.0100156,254.15,260.15,1037,65,3,310,800,Clear,sky is clear,01d
187,1515258000,2018-01-06 17:00:00 +0000 UTC,4887398,259.35,257.15,261.15,1037,55,4,280,801,Clouds,few clouds,02d,2018-01-06 17:00:00 +0000 UTC,4887398,259.35,257.15,261.15,1037,55,4,280,801,Clouds,few clouds,02d
188,1515261600,2018-01-06 18:00:00 +0000 UTC,4887398,261.2399844,260.15,263.15,1037,43,3,290,801,Clouds,few clouds,02d,2018-01-06 18:00:00 +0000 UTC,4887398,261.2399844,260.15,263.15,1037,43,3,290,801,Clouds,few clouds,02d
189,1515265200,2018-01-06 19:00:00 +0000 UTC,4887398,262.58,261.15,264.15,1036,40,3,280,801,Clouds,few clouds,02d,2018-01-06 19:00:00 +0000 UTC,4887398,262.58,261.15,264.15,1036,40,3,280,801,Clouds,few clouds,02d
190,1515268800,2018-01-06 20:00:00 +0000 UTC,4887398,263.12,260.15,265.15,1035,37,2,286,801,Clouds,few clouds,02d,2018-01-06 20:00:00 +0000 UTC,4887398,263.12,260.15,265.15,1035,37,2,286,801,Clouds,few clouds,02d
191,1515272400,2018-01-06 21:00:00 +0000 UTC,4887398,263.44,261.15,265.15,1035,40,2,286,801,Clouds,few clouds,02d,2018-01-06 21:00:00 +0000 UTC,4887398,263.44,261.15,265.15,1035,40,2,286,801,Clouds,few clouds,02d
192,1515276000,2018-01-06 22:00:00 +0000 UTC,4887398,263.15,260.15,265.15,1035,47,2,286,800,Clear,sky is clear,01d,2018-01-06 22:00:00 +0000 UTC,4887398,263.15,260.15,265.15,1035,47,2,286,800,Clear,sky is clear,01d
193,1515279600,2018-01-06 23:00:00 +0000 UTC,4887398,262.25,259.15,265.15,1035,60,3,210,800,Clear,sky is clear,01d,2018-01-06 23:00:00 +0000 UTC,4887398,262.25,259.15,265.15,1035,60,3,210,800,Clear,sky is clear,01d
194,1515283200,2018-01-07 00:00:00 +0000 UTC,4887398,260.7099844,257.15,264.15,1034,71,2,180,800,Clear,sky is clear,01n,2018-01-07 00:00:00 +0000 UTC,4887398,260.7099844,257.15,264.15,1034,71,2,180,800,Clear,sky is clear,01n
195,1515286800,2018-01-07 01:00:00 +0000 UTC,4887398,259.16,256.15,263.15,1034,71,2,200,800,Clear,sky is clear,01n,2018-01-07 01:00:00 +0000 UTC,4887398,259.16,256.15,263.15,1034,71,2,200,800,Clear,sky is clear,01n
196,1515290400,2018-01-07 02:00:00 +0000 UTC,4887398,257.87,253.15,262.15,1034,77,2,210,800,Clear,sky is clear,01n,2018-01-07 02:00:00 +0000 UTC,4887398,257.87,253.15,262.15,1034,77,2,210,800,Clear,sky is clear,01n
197,1515294000,2018-01-07 03:00:00 +0000 UTC,4887398,258.94,257.15,261.15,1033,60,2,0,802,Clouds,scattered clouds,03n,2018-01-07 03:00:00 +0000 UTC,4887398,258.94,257.15,261.15,1033,60,2,0,802,Clouds,scattered clouds,03n
198,1515297600,2018-01-07 04:00:00 +0000 UTC,4887398,258.3299844,256.15,261.15,1032,60,4,180,802,Clouds,scattered clouds,03n,2018-01-07 04:00:00 +0000 UTC,4887398,258.3299844,256.15,261.15,1032,60,4,180,802,Clouds,scattered clouds,03n
199,1515301200,2018-01-07 05:00:00 +0000 UTC,4887398,258.07,256.15,261.15,1032,55,2,170,800,Clear,sky is clear,01n,2018-01-07 05:00:00 +0000 UTC,4887398,258.07,256.15,261.15,1032,55,2,170,800,Clear,sky is clear,01n
200,1515304800,2018-01-07 06:00:00 +0000 UTC,4887398,258.5100156,256.15,261.15,1031,55,3,140,800,Clear,sky is clear,01n,2018-01-07 06:00:00 +0000 UTC,4887398,258.5100156,256.15,261.15,1031,55,3,140,800,Clear,sky is clear,01n
201,1515308400,2018-01-07 07:00:00 +0000 UTC,4887398,259.75,259.15,261.15,1030,55,3,160,800,Clear,sky is clear,01n,2018-01-07 07:00:00 +0000 UTC,4887398,259.75,259.15,261.15,1030,55,3,160,800,Clear,sky is clear,01n
202,1515312000,2018-01-07 08:00:00 +0000 UTC,4887398,260.41,259.15,261.15,1029,55,4,160,803,Clouds,broken clouds,04n,2018-01-07 08:00:00 +0000 UTC,4887398,260.41,259.15,261.15,1029,55,4,160,803,Clouds,broken clouds,04n
203,1515315600,2018-01-07 09:00:00 +0000 UTC,4887398,261.0499844,260.15,262.15,1028,56,4,160,804,Clouds,overcast clouds,04n,2018-01-07 09:00:00 +0000 UTC,4887398,261.0499844,260.15,262.15,1028,56,4,160,804,Clouds,overcast clouds,04n
204,1515319200,2018-01-07 10:00:00 +0000 UTC,4887398,262.23,261.15,263.15,1027,56,4,170,804,Clouds,overcast clouds,04n,2018-01-07 10:00:00 +0000 UTC,4887398,262.23,261.15,263.15,1027,56,4,170,804,Clouds,overcast clouds,04n
205,1515322800,2018-01-07 11:00:00 +0000 UTC,4887398,263.33,262.15,264.15,1026,52,5,160,600,Snow,light snow,13n,2018-01-07 11:00:00 +0000 UTC,4887398,263.33,262.15,264.15,1026,52,5,160,600,Snow,light snow,13n
206,1515326400,2018-01-07 12:00:00 +0000 UTC,4887398,263.41,262.15,264.15,1025,61,5,170,600,Snow,light snow,13n,2018-01-07 12:00:00 +0000 UTC,4887398,263.41,262.15,264.15,1025,61,5,170,600,Snow,light snow,13n
207,1515330000,2018-01-07 13:00:00 +0000 UTC,4887398,264.05,263.15,265.15,1024,61,6,170,600,Snow,light snow,13n,2018-01-07 13:00:00 +0000 UTC,4887398,264.05,263.15,265.15,1024,61,6,170,600,Snow,light snow,13n
208,1515333600,2018-01-07 14:00:00 +0000 UTC,4887398,264.64,264.15,265.15,1023,57,6,170,804,Clouds,overcast clouds,04d,2018-01-07 14:00:00 +0000 UTC,4887398,264.64,264.15,265.15,1023,57,6,170,804,Clouds,overcast clouds,04d
209,1515337200,2018-01-07 15:00:00 +0000 UTC,4887398,265.68,265.15,267.15,1022,48,7,180,804,Clouds,overcast clouds,04d,2018-01-07 15:00:00 +0000 UTC,4887398,265.68,265.15,267.15,1022,48,7,180,804,Clouds,overcast clouds,04d
210,1515340800,2018-01-07 16:00:00 +0000 UTC,4887398,266.15,266.15,266.15,1022,67,9,200,804,Clouds,overcast clouds,04d,2018-01-07 16:00:00 +0000 UTC,4887398,266.15,266.15,266.15,1022,67,9,200,804,Clouds,overcast clouds,04d
